#BEGINNING OF FILE,,,,,,
# Recording start time: 2021-11-09T16:30:45.439383,,,,,,
# ,,,,,,
#timestamp, rms ch1, std ch1, rms ch2, std ch2, sled power, sled power std
50:28.1,0.730715172,0.003671473,0.450126731,0.002477615,-0.019443239,0.002116797
51:28.2,0.729554656,0.0040365,0.449380313,0.002726703,-0.020056467,0.00231078
52:28.3,0.731777379,0.002621166,0.450802142,0.001773897,-0.018857658,0.001522071
53:28.5,0.728598365,0.003403458,0.448496192,0.002289539,-0.020787285,0.001948769
54:28.6,0.730742316,0.002621121,0.449830174,0.001764315,-0.019667824,0.001499481
55:28.7,0.73003502,0.003046738,0.449402164,0.002052557,-0.020069855,0.001753628
56:28.8,0.729727686,0.003045726,0.449330818,0.002080826,-0.020110714,0.001754459
57:28.9,0.728981402,0.003391543,0.448940361,0.002289561,-0.020454378,0.001946526
58:29.1,0.731271685,0.003128928,0.4504913,0.002109992,-0.0191661,0.001802429
59:29.2,0.729678306,0.00267708,0.449432148,0.001805284,-0.020034719,0.001532683
00:29.3,0.728298562,0.003172604,0.448519386,0.002144487,-0.020795381,0.001819556
01:29.4,0.729506506,0.002496139,0.449368224,0.001684115,-0.020087405,0.001435195
02:29.5,0.729390243,0.004709011,0.449283108,0.003176224,-0.020141078,0.002710026
03:29.8,0.729949429,0.003687258,0.449634182,0.002490978,-0.019859396,0.00210766
04:30.0,0.726388847,0.003696626,0.447255924,0.002492801,-0.021797673,0.002099848
05:30.1,0.727890348,0.004367663,0.448252835,0.002948933,-0.0209661,0.00250277
06:30.2,0.72847172,0.003670132,0.44864752,0.002478804,-0.020621671,0.002116326
07:30.3,0.730048767,0.002547791,0.449734829,0.001721058,-0.019747083,0.001473626
08:30.6,0.730173974,0.002540207,0.449812496,0.001714437,-0.019697547,0.001465314
09:30.7,0.728177071,0.003651081,0.448485459,0.002465576,-0.020779069,0.002083694
10:30.9,0.730401402,0.004131061,0.449996553,0.002785219,-0.01952523,0.002371584
11:31.0,0.727411501,0.003906356,0.44795495,0.002636908,-0.021232406,0.002231222
12:31.1,0.726641317,0.004877257,0.447415367,0.003287424,-0.021597776,0.002768655
13:31.2,0.729312644,0.004363903,0.449228495,0.00294106,-0.020147951,0.002503569
14:31.3,0.729547052,0.003392656,0.449398264,0.002285795,-0.019975115,0.001944249
15:31.5,0.728221096,0.002902405,0.44848471,0.001958059,-0.020732411,0.001675829
16:31.6,0.728957673,0.004847868,0.448977994,0.003270508,-0.020289744,0.002789285
17:31.7,0.729373881,0.004306301,0.449250988,0.002906185,-0.020130688,0.002451426
18:31.8,0.729906495,0.003513682,0.449587905,0.00236418,-0.019785555,0.002001433
19:31.9,0.727411964,0.00289412,0.447872484,0.001954707,-0.021242875,0.001642553
20:32.1,0.730890333,0.002885753,0.450198754,0.001942887,-0.019265866,0.001665049
21:32.2,0.729696238,0.003738285,0.44937247,0.002524603,-0.019957407,0.002128469
22:32.3,0.729234862,0.002215747,0.449053878,0.001491782,-0.02021422,0.001276016
23:32.4,0.728315657,0.003124282,0.448428798,0.002103183,-0.020733548,0.001792736
24:32.5,0.729097664,0.004313458,0.448966455,0.002907842,-0.020253571,0.002480524
25:32.7,0.729872028,0.002710145,0.449468061,0.001826498,-0.019871965,0.001557386
26:32.8,0.730134562,0.004272352,0.44961769,0.002884897,-0.019735304,0.00242272
27:32.9,0.727062206,0.004511307,0.447541795,0.003044832,-0.021404188,0.002560368
28:33.0,0.727878709,0.002974139,0.448098356,0.002007968,-0.020904088,0.001673728
29:33.1,0.726668307,0.003032774,0.447275199,0.002046273,-0.021626139,0.001740961
30:33.3,0.728418077,0.002930135,0.448441019,0.00197714,-0.020644754,0.001688282
31:33.4,0.728261434,0.003512211,0.448312925,0.002373485,-0.020779849,0.002015554
32:33.5,0.730969058,0.002758427,0.450108004,0.001868749,-0.019269208,0.001594788
33:33.8,0.727639548,0.003105901,0.447841745,0.00209133,-0.02114368,0.001771796
34:33.9,0.728704007,0.003204233,0.44884808,0.002132101,-0.020564947,0.001836552
35:34.0,0.728645659,0.00314673,0.448848266,0.002127435,-0.020580999,0.001804611
36:34.2,0.730257444,0.003516387,0.44994997,0.0023722,-0.019685821,0.002023016
37:34.3,0.728483445,0.004465166,0.448756148,0.003006443,-0.020654072,0.002541435
38:34.4,0.728600218,0.002553162,0.44883297,0.001725415,-0.020590135,0.001462977
39:34.7,0.728415892,0.002930611,0.448688125,0.001979463,-0.020727523,0.001664462
40:34.8,0.729191557,0.00216391,0.449112282,0.001452855,-0.020346254,0.001238711
41:34.9,0.728279067,0.003258559,0.448427536,0.002192547,-0.020941227,0.001864935
42:35.1,0.730469995,0.002057768,0.449874129,0.001392995,-0.019735132,0.001179423
43:35.2,0.729443384,0.003042757,0.449250483,0.002057834,-0.020298834,0.001756061
44:35.5,0.727892231,0.003272058,0.448314515,0.002210199,-0.021042079,0.001883965
45:35.8,0.730553924,0.003172043,0.450147783,0.002141531,-0.019504243,0.001823102
46:35.9,0.732521859,0.003002899,0.451482681,0.002026445,-0.018412231,0.001744094
47:36.0,0.728155222,0.002870498,0.448546154,0.001939307,-0.020831456,0.001654615
48:36.1,0.72851725,0.0034116,0.448790363,0.002303136,-0.020630025,0.00195768
49:36.3,0.72795205,0.003236972,0.448396785,0.002186098,-0.020918092,0.001856567
50:36.4,0.726616407,0.004500028,0.447490608,0.003035974,-0.021671869,0.002549293
51:36.5,0.729673937,0.003094688,0.449557127,0.002086484,-0.019924526,0.001776245
52:36.6,0.730531403,0.002955841,0.450145463,0.001992432,-0.019486678,0.001713671
53:36.7,0.728821073,0.004504047,0.448984638,0.003031298,-0.020383597,0.002573963
54:36.9,0.729408973,0.002755563,0.449365923,0.001858586,-0.020115776,0.001582525
55:37.0,0.729541416,0.003108394,0.449461708,0.002104401,-0.020019821,0.001782696
56:37.1,0.72814328,0.003264694,0.448539005,0.002202838,-0.020844753,0.001868739
57:37.2,0.727822579,0.003103594,0.448322113,0.002093052,-0.021022645,0.001778551
58:37.3,0.732061382,0.002560542,0.451181687,0.001727264,-0.018614725,0.001471625
59:37.5,0.728194363,0.003562751,0.448562697,0.002406833,-0.020801246,0.002036534
00:37.6,0.727565047,0.002691714,0.448124638,0.001815243,-0.021118543,0.001546132
01:37.7,0.730639022,0.003008037,0.450152197,0.002041836,-0.019458881,0.001741475
02:37.8,0.731510387,0.002698216,0.450623017,0.00182757,-0.019081234,0.001566539
03:37.9,0.727866508,0.002872049,0.448132939,0.001941618,-0.02114304,0.001644115
04:38.1,0.728809166,0.002549309,0.448684454,0.001725618,-0.020683537,0.001466124
05:38.2,0.729880086,0.00335921,0.449281572,0.002276956,-0.020206242,0.001947456
06:38.3,0.730925496,0.004077631,0.449965799,0.002739601,-0.019631558,0.002341925
07:38.4,0.731364285,0.003163267,0.450290891,0.002134922,-0.0193511,0.001818569
08:38.5,0.729305091,0.002223522,0.448870064,0.001493889,-0.020538149,0.001280039
09:38.7,0.731516676,0.003471371,0.450328455,0.002333162,-0.019342068,0.001977491
10:38.8,0.731246061,0.002224766,0.450116953,0.001500085,-0.019519196,0.001293888
11:38.9,0.72727237,0.003443277,0.447393173,0.002323503,-0.021736559,0.00198561
12:39.0,0.7295359,0.0022969,0.448883619,0.001547592,-0.020512371,0.001314985
13:39.1,0.728844378,0.004225361,0.448422864,0.002847014,-0.020898272,0.002420979
14:39.3,0.730938627,0.003138153,0.449829935,0.002111436,-0.019720756,0.00178544
15:39.4,0.731230389,0.002469762,0.4500495,0.00166653,-0.019587054,0.00142497
16:39.5,0.730197844,0.002238045,0.449355246,0.001511325,-0.020172286,0.001271979
17:39.6,0.729095391,0.003598902,0.448611064,0.002426108,-0.020764053,0.002054366
18:39.7,0.729801305,0.003768362,0.449109907,0.002534514,-0.020367158,0.002136378
19:39.9,0.728015006,0.004325932,0.447916993,0.002922043,-0.021314112,0.002466285
20:40.0,0.730010068,0.002318769,0.449309606,0.001554369,-0.020201115,0.001319243
21:40.3,0.729053772,0.003540714,0.44872112,0.002381985,-0.020695062,0.002016103
22:40.4,0.730525926,0.003187645,0.44980164,0.002161536,-0.019769813,0.001805001
23:40.5,0.728591882,0.003100577,0.448539122,0.002096391,-0.020847358,0.001758324
24:40.6,0.730464832,0.004098499,0.449766413,0.002728246,-0.019754671,0.002324128
25:40.8,0.727348092,0.004197349,0.447536614,0.002833054,-0.021611845,0.002382046
26:40.9,0.728159151,0.003074263,0.448100323,0.00207442,-0.021142199,0.001732548
27:41.0,0.730835034,0.003523819,0.449827142,0.002398364,-0.019761365,0.002035063
28:41.1,0.730988014,0.002959125,0.449879719,0.002000335,-0.019662966,0.001713933
29:41.2,0.73067256,0.002997324,0.449690046,0.002001182,-0.019843656,0.001709723
30:41.4,0.729355211,0.00538174,0.448869865,0.003611758,-0.020493543,0.003028521
31:41.5,0.728803443,0.004341842,0.448458004,0.002947683,-0.020836822,0.002486293
32:41.6,0.728825075,0.002516054,0.448359365,0.00170022,-0.020923807,0.001442738
33:41.7,0.729149693,0.004652564,0.448568584,0.003136062,-0.020722626,0.002662307
34:41.8,0.729500388,0.00377643,0.448807934,0.002550849,-0.020528602,0.002166902
35:42.0,0.729433099,0.002518137,0.44875963,0.001697009,-0.020540335,0.001410887
36:42.1,0.73000007,0.003249277,0.449163912,0.002188287,-0.020225892,0.001870095
37:42.2,0.730396714,0.003134064,0.449392249,0.002117566,-0.020058074,0.001803557
38:42.3,0.730164039,0.003722487,0.449212013,0.002508569,-0.020193715,0.002135933
39:42.4,0.72798386,0.003833389,0.447761505,0.002594932,-0.021355348,0.002182365
40:42.6,0.72739149,0.0043567,0.447384194,0.002936511,-0.021727767,0.002478259
41:42.7,0.730655797,0.00358605,0.449585524,0.002414617,-0.019854467,0.002067444
42:42.8,0.730896379,0.002877091,0.449748634,0.00194152,-0.019737163,0.001663852
43:42.9,0.730355369,0.003083948,0.449389136,0.00208072,-0.020058395,0.001781142
44:43.0,0.727284579,0.004691973,0.447318887,0.003162199,-0.021716713,0.002684781
45:43.2,0.729287632,0.003177581,0.448663898,0.002140524,-0.020606007,0.001829606
46:43.3,0.731053016,0.0045259,0.449860999,0.003033676,-0.019668252,0.002581705
47:43.4,0.729665765,0.002314652,0.448992385,0.00154825,-0.020354343,0.001313561
48:43.5,0.728910016,0.004836525,0.448607583,0.003262557,-0.020716326,0.002772664
49:43.6,0.729498323,0.0040581,0.449160037,0.002741254,-0.020229393,0.0023274
50:43.8,0.727412739,0.003017416,0.447862452,0.002041257,-0.021337536,0.001738919
51:43.9,0.727050608,0.002630634,0.447658846,0.001774103,-0.021476747,0.001502093
52:44.0,0.730591997,0.003327901,0.450040998,0.00225184,-0.019478569,0.00191778
53:44.1,0.729536683,0.003031775,0.449335235,0.002049346,-0.020121548,0.0017372
54:44.2,0.729938571,0.002204114,0.449611864,0.001488193,-0.019892605,0.001274449
55:44.4,0.728774625,0.002277471,0.448815971,0.001537204,-0.020514201,0.001303497
56:44.5,0.729093905,0.003212095,0.44899834,0.002184057,-0.02035001,0.001832463
57:44.6,0.727778543,0.003627596,0.448037727,0.00243816,-0.021093927,0.002061421
58:44.7,0.729782285,0.003237686,0.449226995,0.002173221,-0.020123215,0.001861053
59:44.8,0.729502746,0.003550269,0.448850773,0.002385266,-0.020411356,0.002029964
00:45.0,0.727824997,0.002814316,0.447718954,0.001898377,-0.021387113,0.001613535
01:45.1,0.729146266,0.003572491,0.44864355,0.002386912,-0.02063602,0.002034059
02:45.2,0.727429065,0.002883751,0.447543144,0.001941227,-0.021542139,0.001621545
03:45.3,0.729359815,0.003918347,0.448848236,0.002640703,-0.020413138,0.002256479
04:45.4,0.728712905,0.003017954,0.448474071,0.002034276,-0.02076747,0.001732118
05:45.6,0.729592672,0.002974961,0.449090621,0.00200939,-0.020259152,0.001722863
06:45.7,0.729951401,0.003123845,0.449426328,0.002116853,-0.020003756,0.001792054
07:45.8,0.727465928,0.003658893,0.447811137,0.00247887,-0.021322163,0.002100084
08:45.9,0.728029345,0.002392014,0.448262876,0.001611702,-0.020991669,0.001371563
09:46.0,0.729427832,0.003030255,0.449224914,0.002046638,-0.020166689,0.001742758
10:46.2,0.729812398,0.003024222,0.449495421,0.002045034,-0.019948627,0.001752929
11:46.3,0.730862083,0.003022997,0.450179799,0.002034212,-0.019363213,0.001737329
12:46.4,0.728906175,0.002382846,0.448876492,0.001607174,-0.02044904,0.001376457
13:46.5,0.730893319,0.003144772,0.450217218,0.002121323,-0.019320649,0.001814843
14:46.6,0.728456276,0.003309608,0.448585394,0.002234217,-0.020629122,0.001904948
15:46.8,0.727783986,0.00271852,0.448134383,0.001834383,-0.020987447,0.001546367
16:46.9,0.729189343,0.005710423,0.449095618,0.003856075,-0.020167908,0.003299816
17:47.0,0.72761437,0.004305618,0.448039104,0.002904534,-0.021065747,0.002461483
18:47.1,0.727821466,0.002732757,0.448176527,0.001842034,-0.020910501,0.001570085
19:47.3,0.72929134,0.003395631,0.449161143,0.002293249,-0.020076593,0.001950824
20:47.4,0.729007376,0.003479558,0.448982055,0.00234706,-0.020259788,0.002006463
21:47.5,0.728535455,0.004295151,0.448674676,0.002899548,-0.020479374,0.002470549
22:47.6,0.729621107,0.004642242,0.44941541,0.00313273,-0.019928277,0.002676631
23:47.7,0.728541562,0.002664707,0.448712138,0.001799441,-0.020523182,0.001527208
24:47.8,0.729885252,0.00198127,0.44961756,0.001338158,-0.01979403,0.001140643
25:48.0,0.728635198,0.003801042,0.448777405,0.002562631,-0.020475231,0.002194693
26:48.1,0.730903559,0.003933942,0.450322587,0.002656529,-0.01919899,0.002283452
27:48.2,0.730172089,0.002694479,0.44981523,0.001821407,-0.019669475,0.001542664
28:48.3,0.728315707,0.002735689,0.448535478,0.001850482,-0.020719757,0.001562338
29:48.4,0.727112412,0.002974697,0.447716509,0.002007358,-0.021333367,0.001701175
30:48.6,0.728485709,0.002663898,0.44864409,0.001800999,-0.020580828,0.001531736
31:48.7,0.729017587,0.002750326,0.448995465,0.001857012,-0.020306386,0.001587595
32:49.0,0.725463308,0.002370849,0.44660719,0.001602502,-0.022301377,0.001335896
33:49.1,0.728992385,0.005185681,0.448977474,0.003497888,-0.02032812,0.002975164
34:49.2,0.729799154,0.003588502,0.44945777,0.002415328,-0.019881122,0.002062389
35:49.3,0.728394106,0.003614607,0.44840919,0.002468071,-0.020696527,0.00205942
36:49.5,0.729892516,0.00424227,0.449282255,0.002860663,-0.019849759,0.00243485
37:49.6,0.728729746,0.002779446,0.448483277,0.001876514,-0.02054807,0.001598433
38:49.7,0.728588973,0.002924319,0.448381873,0.001972203,-0.020603241,0.001687905
39:49.8,0.727949944,0.004373337,0.4479529,0.002947909,-0.020919308,0.002506636
40:49.9,0.728275999,0.003886708,0.448158848,0.002618382,-0.020789748,0.002205041
41:50.1,0.729258385,0.003381413,0.448795966,0.002280826,-0.020264326,0.001943695
42:50.4,0.730392398,0.003410496,0.449581124,0.002297964,-0.019621266,0.001956103
43:50.5,0.729962607,0.004185976,0.449303555,0.002819844,-0.019890135,0.0023782
44:50.6,0.729454297,0.004196246,0.448954732,0.002829543,-0.020111532,0.00241767
45:50.7,0.730604953,0.002056775,0.449736095,0.001386514,-0.019505706,0.001184595
46:50.8,0.727848444,0.004736835,0.447892108,0.003192287,-0.021006386,0.002725282
47:51.0,0.729246328,0.003411725,0.448841062,0.002302553,-0.020191694,0.001973422
48:51.3,0.730358678,0.003145284,0.449595889,0.002122652,-0.019607621,0.00181275
49:51.4,0.728241735,0.00397426,0.44817867,0.002681975,-0.020779615,0.00227808
50:51.5,0.726672092,0.003177626,0.44711651,0.002145758,-0.021652423,0.001822478
51:51.6,0.730241874,0.003297519,0.449514935,0.002225539,-0.019655948,0.001900182
52:51.7,0.727987401,0.003357396,0.44796401,0.002264099,-0.020929239,0.001914047
53:51.9,0.733614449,0.001984709,0.451753044,0.001340074,-0.017768971,0.001163129
54:52.0,0.729293091,0.004193027,0.448837516,0.002829878,-0.020200388,0.002415928
55:52.1,0.727368025,0.003603121,0.447537566,0.002428112,-0.021274443,0.002059763
56:52.2,0.727625418,0.00339778,0.447712665,0.00229025,-0.021130951,0.001948617
57:52.3,0.729898359,0.002839095,0.449256192,0.001915618,-0.019862197,0.001636508
58:52.5,0.729052087,0.003415937,0.448674298,0.002309477,-0.020355309,0.001964544
59:52.6,0.728581274,0.003997202,0.448354696,0.002697118,-0.020594365,0.002293424
00:52.7,0.732737892,0.003267594,0.45117336,0.002205563,-0.018268237,0.001898338
01:52.8,0.731098613,0.003374589,0.450061844,0.002273987,-0.019199449,0.001936558
02:52.9,0.72903018,0.00327787,0.448672795,0.002208618,-0.020330613,0.001872112
03:53.1,0.729180631,0.00407052,0.448762305,0.002747303,-0.020246667,0.002337012
04:53.2,0.729386309,0.003899762,0.448889224,0.0026314,-0.020134793,0.00224723
05:53.3,0.729924848,0.003644498,0.449258146,0.002459568,-0.019794591,0.002082683
06:53.4,0.729252827,0.003944911,0.448824364,0.002656926,-0.020203517,0.002258524
07:53.6,0.729839279,0.003847946,0.44922641,0.002598028,-0.019811224,0.002229616
08:53.8,0.727634444,0.003264914,0.447738471,0.00219914,-0.021091514,0.001874075
09:54.1,0.729665144,0.003514416,0.449111809,0.002370636,-0.019928851,0.002021715
10:54.3,0.729321826,0.003812286,0.448879172,0.002573139,-0.020142612,0.002189383
11:54.4,0.729098936,0.003329106,0.448715142,0.002245326,-0.020284981,0.001920608
12:54.5,0.729497103,0.003125545,0.448992382,0.002108355,-0.020061134,0.001789913
13:54.6,0.730204719,0.003369899,0.449465315,0.002271546,-0.019702464,0.001929495
14:54.7,0.728736529,0.003554941,0.448459752,0.002396348,-0.020565235,0.002037193
15:54.9,0.72845293,0.002852334,0.448266729,0.001924453,-0.020717142,0.001630485
16:55.0,0.728723576,0.002631986,0.448429042,0.001773633,-0.020570914,0.001514387
17:55.1,0.729255248,0.003757943,0.448790971,0.002536433,-0.020267591,0.002167113
18:55.2,0.726761364,0.0047921,0.447109314,0.003229311,-0.021618589,0.002743855
19:55.3,0.729493229,0.003237353,0.448933282,0.002181119,-0.020142162,0.00185109
20:55.5,0.727321841,0.00312115,0.447459142,0.002104523,-0.021379663,0.001784695
21:55.6,0.729257554,0.003233677,0.448777686,0.002181455,-0.020248937,0.001847267
22:55.7,0.727279377,0.003710445,0.4474422,0.002502532,-0.021378667,0.00211036
23:55.8,0.730937435,0.002996823,0.449909989,0.002022129,-0.019285514,0.001733214
24:55.9,0.729059253,0.002606161,0.44866024,0.0017563,-0.020334475,0.001504085
25:56.2,0.730959857,0.002765279,0.449965273,0.001867118,-0.019251868,0.001594516
26:56.4,0.729114027,0.00325811,0.448712873,0.002199771,-0.020244626,0.001859348
27:56.5,0.72861396,0.003805291,0.44837319,0.002564091,-0.020555351,0.00217994
28:56.6,0.728715835,0.004135948,0.448427349,0.002791845,-0.020531972,0.002376015
29:56.7,0.729812323,0.004032428,0.449161787,0.002717633,-0.01991879,0.002308501
30:56.8,0.729263927,0.003734403,0.448794404,0.002519974,-0.020228757,0.002153753
31:57.0,0.728522899,0.003354832,0.448293079,0.002263588,-0.020681433,0.0018918
32:57.1,0.728291094,0.004135033,0.448138382,0.00278763,-0.020753263,0.00237537
33:57.2,0.726111819,0.005013728,0.446682271,0.003383884,-0.021931338,0.002844804
34:57.3,0.72834235,0.005152639,0.448179614,0.003473224,-0.020686798,0.002957722
35:57.4,0.727690472,0.004022269,0.447724086,0.002710712,-0.021083644,0.00229622
36:57.6,0.730116576,0.003317861,0.449396104,0.00223847,-0.019703208,0.001919187
37:57.7,0.728539474,0.004098683,0.448321289,0.002759673,-0.020576564,0.002343494
38:57.8,0.728054132,0.003247153,0.448006354,0.002191518,-0.020883488,0.001860595
39:57.9,0.728593651,0.003027708,0.4483711,0.002040724,-0.020563619,0.001739648
40:58.0,0.729039468,0.003412009,0.44867819,0.002301209,-0.020292065,0.001961332
41:58.3,0.729261079,0.004241155,0.448833435,0.002862377,-0.020169877,0.002439824
42:58.5,0.728353591,0.003483608,0.448203318,0.002348695,-0.020689449,0.001993155
43:58.6,0.729395764,0.004248882,0.448902193,0.002865212,-0.020078148,0.002457419
44:58.7,0.727062674,0.003459494,0.447317844,0.002332577,-0.02143065,0.001972722
45:58.8,0.728209273,0.00309639,0.448091601,0.002094457,-0.020776436,0.001778949
46:59.1,0.727520385,0.003216523,0.447643448,0.002169767,-0.021129615,0.001847566
47:59.2,0.72844715,0.003624515,0.448272397,0.002445965,-0.020645727,0.00208986
48:59.4,0.731564673,0.003231794,0.450381134,0.002182329,-0.018910723,0.00187898
49:59.5,0.729496964,0.00363703,0.448981632,0.002452884,-0.020084633,0.002090517
50:59.6,0.727912174,0.004222087,0.447903731,0.002848992,-0.020944633,0.002423172
51:59.7,0.726609806,0.003684485,0.447037199,0.002483017,-0.021660741,0.00210083
52:59.9,0.729465391,0.004177624,0.44895431,0.002816999,-0.020029111,0.002379505
54:00.0,0.727604961,0.00378675,0.447681046,0.002553653,-0.02111601,0.002181109
55:00.1,0.729802232,0.005122161,0.449177647,0.003458388,-0.019838743,0.002928388
56:00.2,0.729494793,0.003796415,0.448974115,0.002561568,-0.020087012,0.002186816
57:00.3,0.727995052,0.00389295,0.44796806,0.002626178,-0.020915177,0.002224883
58:00.6,0.728813467,0.003674126,0.448523891,0.002481019,-0.020433509,0.002116689
59:00.7,0.729862039,0.003500742,0.449218943,0.002361736,-0.019854466,0.002023351
00:00.9,0.72954536,0.00299691,0.449003082,0.002024017,-0.020032146,0.00173002
01:01.0,0.730174966,0.002798087,0.449411647,0.001888971,-0.01968105,0.00162757
02:01.1,0.728099377,0.003935641,0.448028691,0.002652378,-0.020864857,0.00225423
03:01.2,0.729227191,0.003927828,0.448810994,0.002650824,-0.02016077,0.002262991
04:01.3,0.73077816,0.004477981,0.4498737,0.003020787,-0.019329345,0.002589018
05:01.5,0.729695724,0.00302142,0.44912707,0.002035736,-0.019961266,0.001739258
06:01.6,0.728971815,0.003595385,0.448639903,0.002423714,-0.020382007,0.002070058
07:01.7,0.728954999,0.003281513,0.448621575,0.002214362,-0.020361998,0.00189565
08:01.8,0.729073344,0.003917826,0.448698801,0.002643855,-0.020292464,0.002250475
09:01.9,0.7290047,0.00374261,0.448653591,0.00252279,-0.020315175,0.002153399
10:02.1,0.727362471,0.00256678,0.447519613,0.001706673,-0.021233449,0.001473998
11:02.2,0.728304169,0.003391304,0.448029884,0.002285569,-0.020746205,0.001948778
12:02.3,0.729306843,0.004593193,0.448693941,0.003098816,-0.020138303,0.002641204
13:02.4,0.730235938,0.003585991,0.44932711,0.002417167,-0.019688827,0.002046599
14:02.5,0.730271977,0.004316045,0.449354619,0.002910177,-0.019613325,0.002477027
15:02.7,0.730536349,0.003999191,0.449520241,0.002696475,-0.019499869,0.002313241
16:02.8,0.73216038,0.003549019,0.450615837,0.002395949,-0.018596283,0.002051741
17:02.9,0.72747975,0.004347611,0.447479172,0.00293423,-0.021169656,0.002500571
18:03.2,0.729362559,0.004943111,0.448750442,0.00333176,-0.020136243,0.00284114
19:03.5,0.727827136,0.004395629,0.447710366,0.002971087,-0.020952862,0.002519232
20:03.6,0.729159047,0.003432152,0.448617398,0.002317817,-0.020182752,0.001966359
21:03.8,0.729339646,0.002040832,0.44873592,0.001376605,-0.020135315,0.001185103
22:03.9,0.729001608,0.002277924,0.448501077,0.00153541,-0.020308864,0.001306367
23:04.0,0.730280457,0.002586008,0.449389772,0.001741375,-0.019572463,0.001498978
24:04.1,0.726595792,0.00246123,0.446901258,0.00166248,-0.021627297,0.001415344
25:04.2,0.727058864,0.002139395,0.447205041,0.001444136,-0.021370921,0.001228862
26:04.4,0.730222307,0.003686004,0.449357274,0.002480067,-0.019631576,0.002140157
27:04.5,0.727752005,0.003204013,0.447711899,0.002160685,-0.021001192,0.001842473
28:04.6,0.728554836,0.003377762,0.448248833,0.00227724,-0.020546639,0.001953885
29:04.7,0.727337087,0.003247652,0.447423222,0.002185852,-0.021234491,0.001862742
30:04.8,0.731766498,0.005211614,0.450554925,0.003519003,-0.018719169,0.002977948
31:04.9,0.731132789,0.003266475,0.450134663,0.00220534,-0.019144198,0.001894936
32:05.1,0.729392284,0.003485944,0.448955024,0.002348053,-0.020135958,0.001993653
33:05.2,0.727525286,0.003623918,0.447697523,0.002440804,-0.021103119,0.002073577
34:05.3,0.729310838,0.004092529,0.448879031,0.00276322,-0.020148318,0.002353823
35:05.5,0.730829851,0.004521731,0.44990989,0.003051888,-0.019294948,0.002614217
36:05.5,0.728628422,0.004329218,0.448432159,0.002920816,-0.020507846,0.002482354
37:05.7,0.728587836,0.004459424,0.448368248,0.003005391,-0.020555385,0.002552003
38:05.8,0.73168749,0.003306035,0.450458386,0.002228666,-0.018857535,0.001914514
39:06.1,0.730266373,0.003299926,0.449511985,0.002225947,-0.019639907,0.001897781
40:06.4,0.729577368,0.003326731,0.449042615,0.00224217,-0.020023959,0.001908719
41:06.5,0.732741001,0.002770618,0.451163733,0.001872199,-0.018253298,0.001610886
42:06.6,0.730839437,0.003389636,0.449864169,0.002287649,-0.019329208,0.001968203
43:06.8,0.728640849,0.003077178,0.44839457,0.002076866,-0.020567908,0.001764748
44:06.9,0.726978297,0.003316267,0.447280658,0.002239933,-0.021450893,0.001905075
45:07.0,0.726815963,0.003138364,0.447157878,0.002117647,-0.021535479,0.001799496
46:07.1,0.731303539,0.003726412,0.450170109,0.002518546,-0.019034632,0.002149959
47:07.2,0.729302698,0.003436339,0.448811131,0.002318072,-0.020196301,0.001978919
48:07.4,0.729815064,0.0037404,0.44916949,0.002524094,-0.019897707,0.002143099
49:07.5,0.728790928,0.002820776,0.448470974,0.00190445,-0.020496131,0.001615981
50:07.6,0.727537281,0.004280097,0.447633759,0.002890309,-0.021133302,0.002431524
51:07.7,0.727904113,0.00343676,0.447880198,0.002319848,-0.020951431,0.001972658
52:07.8,0.729730872,0.002858999,0.449081404,0.001929768,-0.01992943,0.001639692
53:08.0,0.728503905,0.003940252,0.448254904,0.002659972,-0.020660762,0.002254152
54:08.1,0.727663692,0.002809146,0.447678162,0.001894634,-0.02108881,0.001601297
55:08.2,0.731140447,0.00415421,0.450010405,0.002797089,-0.019176944,0.002358269
56:08.3,0.729200057,0.005740384,0.44870877,0.003878921,-0.02024149,0.003249874
57:08.4,0.729509537,0.0037754,0.448923227,0.002547723,-0.020136567,0.002185871
58:08.6,0.729641668,0.003180208,0.449005636,0.002145259,-0.020034614,0.001807502
59:08.7,0.731764459,0.003551372,0.450437626,0.00239696,-0.018883311,0.002043653
00:08.8,0.727745929,0.003926113,0.447719338,0.002648584,-0.021092283,0.002250441
01:08.9,0.731450996,0.00392197,0.450235675,0.002646432,-0.018988794,0.002261589
02:09.1,0.726633068,0.002926729,0.446967632,0.001975493,-0.021722292,0.001654937
03:09.2,0.728871007,0.002458133,0.448476463,0.001654077,-0.020441976,0.001415423
04:09.3,0.729684864,0.003379785,0.449030149,0.002278885,-0.019990427,0.001935069
05:09.4,0.728273704,0.003784161,0.448086822,0.002549921,-0.020801823,0.002157811
06:09.7,0.727779944,0.003715596,0.447757189,0.002506143,-0.021032401,0.002126105
07:09.8,0.728877332,0.003598184,0.448481739,0.002430798,-0.020404047,0.002074521
08:09.9,0.728378569,0.003874358,0.448125257,0.002615676,-0.02066213,0.002217431
09:10.0,0.72754713,0.00201554,0.447591574,0.001358744,-0.021151765,0.001159378
10:10.2,0.728088969,0.003393487,0.447952009,0.002293176,-0.020837035,0.001940127
11:10.3,0.726818839,0.002812135,0.447090314,0.001895187,-0.021570595,0.001604855
12:10.4,0.729824438,0.004005372,0.449125858,0.002700632,-0.019860643,0.002297565
13:10.5,0.730444982,0.003470671,0.449546172,0.002338894,-0.01952977,0.001997986
