#BEGINNING OF FILE
# Recording start time: 2021-11-09T16:30:45.439383
# 
#timestamp, rms ch1, std ch1, rms ch2, std ch2, sled power, sled power std
2021-11-09 16:31:45.799956,0.7273527177203022,0.0034081231709449846,0.4476576674954754,0.0022356558596190465,-0.02077860143381872,0.0019190927819749304
2021-11-09 16:32:45.919944,0.7287856556806853,0.0038082596073184373,0.448716781100141,0.0025523680615267535,-0.01994681569020841,0.002176161174101714
2021-11-09 16:33:46.040743,0.726633203341183,0.0017334572546438443,0.44715118650440994,0.0011710871482081887,-0.021199495832095294,0.0009919012504936335
2021-11-09 16:34:46.159756,0.7282929902468662,0.002000435564039545,0.4481855582450913,0.001347243586229662,-0.020276586322580947,0.0011559464621767462
2021-11-09 16:35:46.280166,0.729200475090646,0.002494960841894487,0.44875385702610665,0.0016726562774940744,-0.019783307924865157,0.001406241888621323
2021-11-09 16:36:46.400305,0.7287153775595604,0.003258201518274227,0.44837844308540714,0.0022002478950324976,-0.02012984356196673,0.0018716042354965142
2021-11-09 16:37:46.519770,0.7253476766114288,0.0018931145354660057,0.44600979749544273,0.0012766133359659087,-0.022038170880367608,0.001092457378035482
2021-11-09 16:38:46.640164,0.7275407454302604,0.003124466836580692,0.44742661258699684,0.0021007388202891573,-0.02082047776105867,0.00176846324595395
2021-11-09 16:39:46.759721,0.7291184746724698,0.0028071813572140753,0.4484348992411983,0.001886242375972041,-0.01997716229223185,0.0015999662001881338
2021-11-09 16:40:46.879959,0.726718008862764,0.003435603856020637,0.4467411326381992,0.002322994385402124,-0.02134390356206319,0.0019647738621047213
2021-11-09 16:41:47.000831,0.7268247900708689,0.0025938809286702178,0.44679711927130644,0.0017429706282186138,-0.021307894378341356,0.0014812566843804443
2021-11-09 16:42:47.120156,0.727998167895913,0.002153396144453081,0.4475551916846997,0.001443639443647423,-0.02069843927811221,0.001225579606677813
2021-11-09 16:43:47.240573,0.7260272810692703,0.0027477362130143594,0.44620264202384513,0.0018465909085010267,-0.021829468661316354,0.0015639613255463251
2021-11-09 16:44:47.364393,0.7299956180463104,0.0026386453892322716,0.4488541043053035,0.0017754155583048765,-0.01966267002399782,0.0015021292927088342
2021-11-09 16:45:47.480250,0.72906169742341,0.0017696225298488742,0.4481538603130546,0.0011934817968395793,-0.020278409378433785,0.0010156649351666964
2021-11-09 16:46:47.600368,0.7315617074404193,0.0018200079552902107,0.44992299027145816,0.0012381909171866182,-0.018914412733969543,0.0010604083337857249
2021-11-09 16:47:47.719542,0.7279823829117592,0.001769058204840508,0.4476418291644602,0.0012082483163061881,-0.02094426834251096,0.0010135527905851304
2021-11-09 16:48:47.840308,0.730034296455664,0.0016482645544631832,0.449225841441304,0.0010973219207546685,-0.019811255924577865,0.0009447987991254577
2021-11-09 16:49:47.959771,0.7309168749104065,0.0020436620713281464,0.44983538502466996,0.0014101787596473936,-0.019359479158688332,0.0012038542422442595
2021-11-09 16:50:48.080280,0.7285578494031932,0.002204723151872981,0.4482207512726338,0.001501487907444903,-0.020688265162006923,0.0012733923779126226
2021-11-09 16:51:48.200682,0.7308639742575225,0.002197844106641227,0.44984812066043817,0.0014794781639187653,-0.01937745327819095,0.0012700911689673344
2021-11-09 16:52:48.322303,0.7269519623259629,0.0022433942842632637,0.4471190261272259,0.0015230800124791705,-0.02163473778772778,0.0012764161217482994
2021-11-09 16:53:48.440684,0.7277227443372105,0.0018917785833567876,0.4475805002840411,0.0012899931371921605,-0.0212033748668457,0.0010819938243053849
2021-11-09 16:54:48.560377,0.7294464117455328,0.002218965112928951,0.4488163132353166,0.0014916246792058253,-0.020270581460232424,0.0012658620401023214
2021-11-09 16:55:48.680161,0.7300948060422521,0.0013689493908140755,0.4493233521903815,0.0009196613387340783,-0.01985546094112362,0.0007919198677779638
2021-11-09 16:56:48.800743,0.7301716028877472,0.0015335341212146965,0.4494082305462808,0.0010521408948042973,-0.01981812013448159,0.0009009889879396462
2021-11-09 16:57:48.919719,0.7296574340649653,0.0032967321111428815,0.44905456343307987,0.0022060905634375457,-0.020130268605367454,0.001860257299339423
2021-11-09 16:58:49.040765,0.7287294033033291,0.002365693452771902,0.4483378184961966,0.0015657549477898819,-0.020676611916816943,0.001314095832842446
2021-11-09 16:59:49.159772,0.7300377998088973,0.0026063348720401355,0.44915302164460874,0.0017465724122105218,-0.02002251982425768,0.0014959426349781802
2021-11-09 17:00:49.280133,0.729694964032444,0.0018837960593186395,0.44900372461065513,0.00122798008305492,-0.02022169669995884,0.001048129552260744
2021-11-09 17:01:49.401686,0.7287985086675398,0.0013582470875402556,0.4484401305114867,0.0009223003132202614,-0.02070821376202755,0.0007914220558170897
2021-11-09 17:02:49.521069,0.727279160304491,0.0021488822120811595,0.4473494674082529,0.0014531936522940547,-0.02157892902169202,0.001229082232471338
2021-11-09 17:03:49.640246,0.7302601360001743,0.0018596035656966625,0.4493213433895566,0.0012488186857108094,-0.019962432465698267,0.0010659043996779456
2021-11-09 17:04:49.759490,0.7290233152895159,0.00139779567244262,0.4485050863347255,0.0009470394285419915,-0.02065482970405597,0.0008095590949196645
2021-11-09 17:05:49.879398,0.728880363164168,0.002313141440400092,0.4484264943524845,0.0015545125837309196,-0.020757674139202084,0.0013205607630509622
2021-11-09 17:06:50.000371,0.7293022232528626,0.001563341002800305,0.44875800336959937,0.0010619085035327718,-0.020514855827400376,0.0008890472416375515
2021-11-09 17:07:50.120369,0.7285356958548392,0.0015974628719058596,0.44829272088042244,0.0010866637034259625,-0.020971371056916575,0.0009121280659128748
2021-11-09 17:08:50.240442,0.7293163945087378,0.002260390734560339,0.4488020093707946,0.0015304802784877538,-0.02051833990722934,0.0012729787061069278
2021-11-09 17:09:50.358728,0.7304670444719715,0.0014790725941102136,0.44958748522239356,0.0009903320138092517,-0.019892673557560057,0.0008527507173690451
2021-11-09 17:10:50.481727,0.7286504250891758,0.001752387608712927,0.4483766550844902,0.0011850206106863834,-0.020882178812156843,0.0010077150992269684
2021-11-09 17:11:50.598753,0.7274926859879854,0.0018588419828679988,0.44763919424080434,0.0012551526072272757,-0.021535074037978275,0.0010613557571375687
2021-11-09 17:12:50.719705,0.7327269323677975,0.002247730622515474,0.451275523855941,0.0015423899206052796,-0.018533226406567873,0.0013049425808651146
2021-11-09 17:13:50.840251,0.7294681626520698,0.0013675310868053805,0.44917215233701396,0.0009238282055460831,-0.020340750678822437,0.0007957848646484407
2021-11-09 17:14:50.959285,0.728706490487992,0.0017211159767985134,0.4485457570511804,0.0011770532204732702,-0.02078806506721566,0.0009889446938352155
2021-11-09 17:15:51.079944,0.7300236464926784,0.001696615668219163,0.44937515534771916,0.0011472726161610484,-0.020099346381386895,0.0009921857131781316
2021-11-09 17:16:51.200719,0.7295176296467907,0.0024105148161880628,0.44900451494616916,0.0016287579415641077,-0.020423696814884918,0.001384269940266008
2021-11-09 17:17:51.319371,0.7289827386521688,0.0027530280821348343,0.4486150296293467,0.001872889503491342,-0.020722489094087825,0.0015727435332405493
2021-11-09 17:18:51.439980,0.729066847351949,0.0017253333953399853,0.4486381920422531,0.001172630997748462,-0.020699278519507956,0.0009865052822351328
2021-11-09 17:19:51.561152,0.7284845507452367,0.002789217720052564,0.44820769037612934,0.001881649987496925,-0.021001302246330313,0.0016022800159463063
2021-11-09 17:20:51.680379,0.73020683938318,0.002106737473759315,0.44933292187499546,0.0014190177825270805,-0.020056741860910762,0.001208168995755133
2021-11-09 17:21:51.800336,0.7294031206457199,0.0029138319632769083,0.448860260598696,0.001979277013864076,-0.020440569148232238,0.0016706660002863436
2021-11-09 17:22:51.919937,0.730410134195892,0.0031526480632487965,0.4495913330594501,0.002127302424660919,-0.019867397924307858,0.0018007032743838686
2021-11-09 17:23:52.039582,0.7304787882485508,0.0018152239715835852,0.4497082541678054,0.0012279949737285319,-0.019787645299492992,0.0010484441995691107
