Sample;Ch1;Ch2;Ch3;Ch4
170;0.008060453459620476;0.0;0.008117706514894962;0.0
171;0.0;-0.004008016083389521;0.004058853257447481;-0.008121827617287636
172;-0.004030226729810238;0.0;0.004058853257447481;0.008121827617287636
173;-0.008060453459620476;-0.008016032166779041;0.008117706514894962;-0.004060913808643818
174;0.012090680189430714;-0.008016032166779041;0.004058853257447481;0.008121827617287636
175;0.0;0.004008016083389521;0.008117706514894962;0.0
176;0.008060453459620476;0.0;0.004058853257447481;0.008121827617287636
177;0.004030226729810238;0.008016032166779041;-0.004058853257447481;0.004060913808643818
178;-0.004030226729810238;0.004008016083389521;-0.008117706514894962;0.0
179;-0.004030226729810238;0.008016032166779041;0.0;-0.004060913808643818
180;0.004030226729810238;-0.004008016083389521;0.0;0.0
181;0.008060453459620476;0.004008016083389521;0.0;0.0
182;0.012090680189430714;0.004008016083389521;0.008117706514894962;0.008121827617287636
183;0.012090680189430714;-0.004008016083389521;0.004058853257447481;0.008121827617287636
184;0.004030226729810238;0.008016032166779041;0.0;0.004060913808643818
185;-0.004030226729810238;0.0;0.004058853257447481;0.008121827617287636
186;0.004030226729810238;0.008016032166779041;0.0;0.004060913808643818
187;0.0;0.004008016083389521;0.0;0.0
188;0.004030226729810238;0.008016032166779041;0.0;0.0
189;0.01612090691924095;0.004008016083389521;0.0;0.0
190;0.004030226729810238;-0.004008016083389521;0.01217656023800373;0.004060913808643818
191;0.0;0.0;0.004058853257447481;0.0
192;0.008060453459620476;0.0;0.004058853257447481;-0.004060913808643818
193;0.008060453459620476;-0.004008016083389521;0.008117706514894962;-0.012182741425931454
194;0.0;0.0;0.008117706514894962;-0.008121827617287636
195;0.008060453459620476;-0.012024047784507275;0.004058853257447481;0.004060913808643818
196;0.0;0.004008016083389521;0.0;0.004060913808643818
197;0.0;0.0;0.004058853257447481;0.004060913808643818
198;-0.004030226729810238;0.004008016083389521;0.008117706514894962;0.0
199;-0.008060453459620476;0.004008016083389521;-0.004058853257447481;0.008121827617287636
200;0.0;-0.004008016083389521;0.004058853257447481;0.004060913808643818
201;0.012090680189430714;0.004008016083389521;0.004058853257447481;0.004060913808643818
202;0.008060453459620476;0.008016032166779041;0.008117706514894962;0.004060913808643818
203;0.008060453459620476;0.008016032166779041;0.004058853257447481;-0.004060913808643818
204;0.0;0.008016032166779041;0.004058853257447481;-0.008121827617287636
205;0.0;-0.008016032166779041;0.004058853257447481;0.008121827617287636
206;0.0;-0.004008016083389521;0.004058853257447481;0.01624365523457527
207;0.0;0.004008016083389521;-0.008117706514894962;0.0
208;0.008060453459620476;0.0;0.0;0.004060913808643818
209;0.008060453459620476;-0.008016032166779041;0.004058853257447481;0.0
210;-0.004030226729810238;-0.004008016083389521;-0.01217656023800373;0.004060913808643818
211;0.01612090691924095;0.0;0.0;0.0
212;0.008060453459620476;0.004008016083389521;-0.008117706514894962;-0.004060913808643818
213;0.0;0.0;0.004058853257447481;0.004060913808643818
214;0.012090680189430714;0.016032064333558083;0.0;0.004060913808643818
215;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.004060913808643818
216;0.0;0.0;-0.004058853257447481;0.008121827617287636
217;0.0;-0.004008016083389521;0.004058853257447481;-0.004060913808643818
218;0.008060453459620476;-0.008016032166779041;0.0;0.004060913808643818
219;0.0;0.008016032166779041;0.004058853257447481;0.0
220;0.004030226729810238;0.0;0.0;-0.004060913808643818
221;-0.004030226729810238;0.012024047784507275;0.004058853257447481;0.008121827617287636
222;0.004030226729810238;0.0;0.0;0.0
223;0.0;0.0;0.0;0.0
224;0.008060453459620476;-0.008016032166779041;0.01217656023800373;0.012182741425931454
225;-0.004030226729810238;-0.012024047784507275;0.0;0.004060913808643818
226;0.008060453459620476;0.004008016083389521;0.004058853257447481;0.008121827617287636
227;-0.004030226729810238;-0.008016032166779041;0.004058853257447481;0.012182741425931454
228;0.004030226729810238;0.008016032166779041;0.01217656023800373;0.0
229;0.004030226729810238;0.0;0.0;0.008121827617287636
230;0.008060453459620476;-0.004008016083389521;0.0;0.0
231;0.004030226729810238;-0.004008016083389521;0.008117706514894962;-0.004060913808643818
232;0.0;-0.004008016083389521;0.004058853257447481;0.0
233;0.004030226729810238;0.008016032166779041;0.0;0.008121827617287636
234;-0.008060453459620476;-0.008016032166779041;0.004058853257447481;-0.008121827617287636
235;-0.004030226729810238;0.0;-0.004058853257447481;0.004060913808643818
236;0.008060453459620476;0.0;0.004058853257447481;0.004060913808643818
237;0.012090680189430714;0.0;0.008117706514894962;-0.008121827617287636
238;0.004030226729810238;0.012024047784507275;0.004058853257447481;0.008121827617287636
239;0.012090680189430714;0.008016032166779041;0.0;0.004060913808643818
240;0.008060453459620476;-0.004008016083389521;-0.004058853257447481;0.008121827617287636
241;0.004030226729810238;0.004008016083389521;0.0;0.0
242;0.004030226729810238;0.012024047784507275;0.004058853257447481;-0.008121827617287636
243;0.012090680189430714;-0.016032064333558083;0.0;-0.008121827617287636
244;0.004030226729810238;-0.004008016083389521;-0.01217656023800373;0.004060913808643818
245;0.004030226729810238;-0.008016032166779041;0.0;-0.004060913808643818
246;0.004030226729810238;0.004008016083389521;0.004058853257447481;-0.004060913808643818
247;0.004030226729810238;-0.004008016083389521;-0.004058853257447481;-0.004060913808643818
248;0.0;-0.004008016083389521;0.004058853257447481;-0.004060913808643818
249;0.012090680189430714;-0.004008016083389521;-0.004058853257447481;0.0
250;0.0;0.0;0.008117706514894962;0.0
251;0.0;0.004008016083389521;0.0;-0.004060913808643818
252;0.004030226729810238;0.0;0.0;0.004060913808643818
253;-0.004030226729810238;0.008016032166779041;0.004058853257447481;-0.004060913808643818
254;0.0;-0.004008016083389521;-0.01217656023800373;0.0
255;0.008060453459620476;0.0;0.0;-0.004060913808643818
256;0.0;-0.012024047784507275;-0.008117706514894962;-0.004060913808643818
257;0.0;0.0;0.01217656023800373;0.008121827617287636
258;0.0;0.008016032166779041;0.004058853257447481;0.004060913808643818
259;-0.004030226729810238;0.004008016083389521;-0.008117706514894962;0.0
260;0.0;0.004008016083389521;0.0;0.0
261;0.008060453459620476;-0.004008016083389521;0.008117706514894962;-0.004060913808643818
262;0.008060453459620476;-0.004008016083389521;-0.004058853257447481;0.012182741425931454
263;-0.008060453459620476;0.0;0.0;0.0
264;0.0;-0.004008016083389521;0.004058853257447481;-0.012182741425931454
265;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.008121827617287636
266;-0.008060453459620476;0.0;0.0;0.0
267;0.0;-0.008016032166779041;-0.008117706514894962;0.008121827617287636
268;0.008060453459620476;0.004008016083389521;0.004058853257447481;-0.008121827617287636
269;-0.008060453459620476;-0.004008016083389521;-0.008117706514894962;-0.008121827617287636
270;-0.008060453459620476;0.004008016083389521;-0.004058853257447481;0.008121827617287636
271;-0.004030226729810238;-0.004008016083389521;0.004058853257447481;0.004060913808643818
272;0.008060453459620476;0.0;0.0;0.004060913808643818
273;0.004030226729810238;-0.012024047784507275;0.008117706514894962;-0.01624365523457527
274;0.004030226729810238;0.004008016083389521;0.0;0.008121827617287636
275;0.008060453459620476;0.004008016083389521;0.008117706514894962;0.0
276;-0.008060453459620476;-0.004008016083389521;-0.008117706514894962;-0.008121827617287636
277;0.008060453459620476;-0.008016032166779041;0.008117706514894962;0.0
278;0.008060453459620476;-0.012024047784507275;0.004058853257447481;0.0
279;-0.008060453459620476;0.0;0.008117706514894962;0.004060913808643818
280;0.0;-0.008016032166779041;-0.004058853257447481;0.004060913808643818
281;0.0;0.004008016083389521;0.0;-0.008121827617287636
282;0.004030226729810238;0.004008016083389521;-0.004058853257447481;0.0
283;0.0;-0.004008016083389521;0.0;-0.008121827617287636
284;0.008060453459620476;0.0;0.004058853257447481;-0.004060913808643818
285;0.012090680189430714;-0.004008016083389521;-0.008117706514894962;0.0
286;0.004030226729810238;0.008016032166779041;0.0;0.004060913808643818
287;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.004060913808643818
288;0.004030226729810238;0.0;0.008117706514894962;-0.008121827617287636
289;0.0;0.008016032166779041;-0.008117706514894962;-0.004060913808643818
290;0.0;0.008016032166779041;-0.008117706514894962;0.0
291;0.012090680189430714;0.004008016083389521;0.01217656023800373;-0.004060913808643818
292;-0.004030226729810238;0.0;0.0;-0.004060913808643818
293;-0.008060453459620476;0.0;0.0;-0.008121827617287636
294;-0.004030226729810238;-0.012024047784507275;-0.008117706514894962;-0.008121827617287636
295;0.004030226729810238;0.004008016083389521;0.0;0.0
296;0.008060453459620476;0.008016032166779041;0.004058853257447481;-0.004060913808643818
297;0.008060453459620476;0.004008016083389521;0.0;0.004060913808643818
298;-0.004030226729810238;0.008016032166779041;0.0;0.008121827617287636
299;0.004030226729810238;0.0;0.004058853257447481;-0.004060913808643818
300;0.008060453459620476;0.004008016083389521;0.008117706514894962;-0.004060913808643818
301;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.0
302;0.012090680189430714;0.008016032166779041;-0.008117706514894962;0.0
303;0.008060453459620476;0.0;0.0;0.004060913808643818
304;0.012090680189430714;0.0;0.008117706514894962;-0.01624365523457527
305;0.01612090691924095;0.004008016083389521;0.004058853257447481;0.004060913808643818
306;0.0;0.0;0.0;-0.008121827617287636
307;0.004030226729810238;-0.008016032166779041;0.0;-0.008121827617287636
308;0.008060453459620476;-0.004008016083389521;-0.004058853257447481;0.004060913808643818
309;0.0;-0.008016032166779041;0.0;-0.004060913808643818
310;-0.004030226729810238;-0.008016032166779041;-0.008117706514894962;0.008121827617287636
311;0.008060453459620476;-0.004008016083389521;0.0;0.004060913808643818
312;0.004030226729810238;0.008016032166779041;0.0;0.0
313;0.004030226729810238;-0.012024047784507275;0.0;0.0
314;-0.004030226729810238;0.008016032166779041;0.0;-0.008121827617287636
315;0.004030226729810238;0.0;0.0;0.004060913808643818
316;-0.004030226729810238;0.0;-0.004058853257447481;0.004060913808643818
317;0.012090680189430714;0.0;-0.008117706514894962;-0.004060913808643818
318;0.0;-0.004008016083389521;-0.008117706514894962;-0.004060913808643818
319;0.004030226729810238;0.008016032166779041;-0.004058853257447481;-0.004060913808643818
320;0.0;0.0;-0.004058853257447481;0.004060913808643818
321;-0.004030226729810238;0.004008016083389521;0.008117706514894962;-0.004060913808643818
322;-0.004030226729810238;0.0;0.0;-0.004060913808643818
323;0.004030226729810238;-0.004008016083389521;-0.008117706514894962;-0.004060913808643818
324;0.004030226729810238;0.008016032166779041;0.008117706514894962;-0.008121827617287636
325;0.0;0.004008016083389521;0.0;0.008121827617287636
326;0.0;0.004008016083389521;0.004058853257447481;0.004060913808643818
327;0.004030226729810238;0.0;0.004058853257447481;0.004060913808643818
328;0.004030226729810238;0.012024047784507275;0.004058853257447481;0.0
329;0.008060453459620476;0.008016032166779041;0.004058853257447481;-0.004060913808643818
330;0.0;-0.004008016083389521;0.008117706514894962;0.0
331;0.008060453459620476;0.0;0.0;-0.004060913808643818
332;0.0;0.0;0.004058853257447481;0.004060913808643818
333;0.008060453459620476;0.008016032166779041;-0.004058853257447481;0.008121827617287636
334;0.0;0.008016032166779041;0.004058853257447481;0.0
335;-0.004030226729810238;0.004008016083389521;-0.004058853257447481;0.0
336;0.008060453459620476;-0.004008016083389521;0.008117706514894962;0.004060913808643818
337;0.0;0.004008016083389521;0.0;-0.004060913808643818
338;-0.008060453459620476;0.004008016083389521;-0.004058853257447481;-0.004060913808643818
339;-0.004030226729810238;0.0;0.008117706514894962;0.008121827617287636
340;-0.008060453459620476;0.004008016083389521;0.004058853257447481;-0.004060913808643818
341;0.0;-0.008016032166779041;0.0;-0.004060913808643818
342;0.008060453459620476;-0.004008016083389521;-0.008117706514894962;0.004060913808643818
343;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.0
344;0.0;-0.004008016083389521;0.004058853257447481;-0.004060913808643818
345;0.008060453459620476;-0.004008016083389521;-0.004058853257447481;0.0
346;0.012090680189430714;0.004008016083389521;0.0;0.004060913808643818
347;0.004030226729810238;0.004008016083389521;-0.004058853257447481;0.008121827617287636
348;0.012090680189430714;0.0;0.004058853257447481;0.008121827617287636
349;0.0;-0.004008016083389521;-0.004058853257447481;0.0
350;0.012090680189430714;0.004008016083389521;-0.004058853257447481;0.004060913808643818
351;0.0;0.0;0.0;0.0
352;0.0;0.004008016083389521;0.0;0.004060913808643818
353;0.008060453459620476;0.0;0.008117706514894962;0.0
354;0.012090680189430714;-0.004008016083389521;0.0;0.0
355;0.012090680189430714;0.008016032166779041;0.0;0.008121827617287636
356;0.008060453459620476;0.012024047784507275;0.0;0.0
357;0.004030226729810238;0.0;0.008117706514894962;0.004060913808643818
358;0.012090680189430714;0.008016032166779041;0.008117706514894962;0.008121827617287636
359;0.004030226729810238;0.012024047784507275;0.008117706514894962;0.004060913808643818
360;0.008060453459620476;0.008016032166779041;0.004058853257447481;0.008121827617287636
361;0.0;0.012024047784507275;0.004058853257447481;0.008121827617287636
362;0.0;0.0;0.0;0.004060913808643818
363;0.004030226729810238;0.0;0.01217656023800373;0.0
364;0.008060453459620476;0.008016032166779041;0.008117706514894962;0.008121827617287636
365;0.012090680189430714;-0.004008016083389521;0.004058853257447481;-0.008121827617287636
366;0.012090680189430714;0.0;0.004058853257447481;0.008121827617287636
367;0.004030226729810238;0.0;0.008117706514894962;0.0
368;0.01612090691924095;0.004008016083389521;0.01217656023800373;0.004060913808643818
369;0.008060453459620476;0.0;-0.008117706514894962;-0.004060913808643818
370;0.012090680189430714;-0.008016032166779041;0.0;0.008121827617287636
371;0.0;0.004008016083389521;-0.008117706514894962;0.004060913808643818
372;0.0;0.0;0.0;0.004060913808643818
373;0.0;0.0;0.004058853257447481;0.0
374;0.004030226729810238;0.008016032166779041;0.004058853257447481;0.0
375;0.01612090691924095;0.0;0.004058853257447481;-0.004060913808643818
376;0.008060453459620476;0.004008016083389521;-0.004058853257447481;0.004060913808643818
377;-0.004030226729810238;-0.004008016083389521;0.0;-0.012182741425931454
378;0.004030226729810238;0.0;-0.008117706514894962;-0.008121827617287636
379;0.008060453459620476;0.004008016083389521;-0.004058853257447481;0.004060913808643818
380;0.0;0.0;-0.004058853257447481;-0.004060913808643818
381;0.008060453459620476;0.0;-0.004058853257447481;0.004060913808643818
382;-0.008060453459620476;-0.004008016083389521;0.004058853257447481;0.004060913808643818
383;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.0
384;0.004030226729810238;0.016032064333558083;-0.004058853257447481;0.0
385;0.004030226729810238;0.012024047784507275;0.004058853257447481;0.0
386;0.008060453459620476;0.0;0.008117706514894962;0.0
387;0.0;-0.004008016083389521;0.008117706514894962;0.0
388;0.008060453459620476;0.0;0.004058853257447481;-0.004060913808643818
389;0.008060453459620476;0.004008016083389521;-0.004058853257447481;0.008121827617287636
390;0.012090680189430714;0.008016032166779041;-0.004058853257447481;0.012182741425931454
391;0.004030226729810238;0.004008016083389521;0.004058853257447481;0.0
392;0.008060453459620476;-0.004008016083389521;0.004058853257447481;0.008121827617287636
393;-0.004030226729810238;0.0;0.008117706514894962;0.01624365523457527
394;0.0;0.0;0.008117706514894962;0.004060913808643818
395;0.004030226729810238;-0.004008016083389521;0.0;0.008121827617287636
396;0.004030226729810238;0.0;0.004058853257447481;-0.004060913808643818
397;0.012090680189430714;0.0;-0.004058853257447481;0.0
398;0.0;0.0;-0.004058853257447481;0.008121827617287636
399;0.0;-0.004008016083389521;0.0;0.004060913808643818
400;0.0;-0.004008016083389521;0.0;-0.008121827617287636
401;0.004030226729810238;-0.008016032166779041;0.004058853257447481;0.004060913808643818
402;0.0;0.004008016083389521;0.0;-0.004060913808643818
403;0.004030226729810238;-0.004008016083389521;0.0;0.008121827617287636
404;0.004030226729810238;0.004008016083389521;0.0;-0.004060913808643818
405;0.0;-0.004008016083389521;0.0;0.004060913808643818
406;0.012090680189430714;-0.008016032166779041;-0.004058853257447481;-0.004060913808643818
407;0.012090680189430714;-0.012024047784507275;0.0;-0.004060913808643818
408;0.0;0.0;0.0;-0.008121827617287636
409;0.008060453459620476;0.008016032166779041;-0.008117706514894962;0.0
410;0.008060453459620476;0.0;0.004058853257447481;0.0
411;0.004030226729810238;0.004008016083389521;0.0;-0.004060913808643818
412;0.0;0.004008016083389521;0.0;0.004060913808643818
413;0.004030226729810238;-0.004008016083389521;-0.01217656023800373;0.004060913808643818
414;0.008060453459620476;0.0;0.0;0.0
